时间,位移[mm],1#温度[℃],2#温度[℃]
 2025-07-23 22:26:34.4194,617.801,28.753102,28.739857
 2025-07-23 22:26:34.4294,617.805,28.768641,28.708784
 2025-07-23 22:26:34.4394,617.809,28.76087,28.763162
 2025-07-23 22:26:34.4494,617.813,28.760871,28.701015
 2025-07-23 22:26:34.4594,617.817,28.77641,28.72432
 2025-07-23 22:26:34.4694,617.821,28.799719,28.701015
 2025-07-23 22:26:34.4794,617.826,28.745332,28.763161
 2025-07-23 22:26:34.4894,617.83,28.78418,28.693247
 2025-07-23 22:26:34.4994,617.834,28.77641,28.72432
 2025-07-23 22:26:34.5094,617.838,28.768641,28.708784
 2025-07-23 22:26:34.5194,617.842,28.77641,28.755394
 2025-07-23 22:26:34.5294,617.846,28.807488,28.72432
 2025-07-23 22:26:34.5394,617.851,28.729792,28.755394
 2025-07-23 22:26:34.5494,617.855,28.77641,28.747625
 2025-07-23 22:26:34.5594,617.859,28.78418,28.72432
 2025-07-23 22:26:34.5694,617.863,28.78418,28.739857
 2025-07-23 22:26:34.5794,617.867,28.737562,28.72432
 2025-07-23 22:26:34.5894,617.871,28.737563,28.72432
 2025-07-23 22:26:34.5994,617.876,28.768641,28.716552
 2025-07-23 22:26:34.6094,617.88,28.77641,28.716552
 2025-07-23 22:26:34.6194,617.884,28.76864,28.724321
 2025-07-23 22:26:34.6294,617.888,28.760871,28.72432
 2025-07-23 22:26:34.6394,617.892,28.722024,28.755394
 2025-07-23 22:26:34.6494,617.896,28.722024,28.716552
 2025-07-23 22:26:34.6594,617.901,28.722023,28.732088
 2025-07-23 22:26:34.6694,617.905,28.729792,28.72432
 2025-07-23 22:26:34.6794,617.909,28.722022,28.732088
 2025-07-23 22:26:34.6894,617.913,28.753101,28.708784
 2025-07-23 22:26:34.6994,617.917,28.753101,28.732088
 2025-07-23 22:26:34.7094,617.921,28.737562,28.732088
 2025-07-23 22:26:34.7194,617.926,28.722024,28.739857
 2025-07-23 22:26:34.7294,617.93,28.722024,28.716552
 2025-07-23 22:26:34.7394,617.934,28.737563,28.732089
 2025-07-23 22:26:34.7494,617.938,28.76087,28.732088
 2025-07-23 22:26:34.7594,617.942,28.753102,28.732088
 2025-07-23 22:26:34.7694,617.946,28.753101,28.72432
 2025-07-23 22:26:34.7794,617.951,28.745332,28.701015
 2025-07-23 22:26:34.7894,617.955,28.77641,28.732088
 2025-07-23 22:26:34.7994,617.959,28.760871,28.763162
 2025-07-23 22:26:34.8094,617.963,28.78418,28.72432
 2025-07-23 22:26:34.8194,617.967,28.753102,28.693247
 2025-07-23 22:26:34.8294,617.971,28.77641,28.716552
 2025-07-23 22:26:34.8394,617.976,28.807488,28.747626
 2025-07-23 22:26:34.8494,617.98,28.768641,28.747626
 2025-07-23 22:26:34.8594,617.984,28.76087,28.739857
 2025-07-23 22:26:34.8694,617.988,28.830797,28.732089
 2025-07-23 22:26:34.8794,617.992,28.78418,28.708784
 2025-07-23 22:26:34.8894,617.996,28.77641,28.747626
 2025-07-23 22:26:34.8994,618.001,28.753101,28.755394
 2025-07-23 22:26:34.9094,618.005,28.753102,28.716553
 2025-07-23 22:26:34.9194,618.009,28.722023,28.747626
 2025-07-23 22:26:34.9294,618.013,28.760871,28.739857
 2025-07-23 22:26:34.9394,618.017,28.729792,28.755394
 2025-07-23 22:26:34.9494,618.021,28.760871,28.708784
 2025-07-23 22:26:34.9594,618.026,28.722022,28.716552
 2025-07-23 22:26:34.9694,618.03,28.745332,28.701015
 2025-07-23 22:26:34.9794,618.034,28.737563,28.732088
 2025-07-23 22:26:34.9894,618.038,28.78418,28.708784
 2025-07-23 22:26:34.9994,618.042,28.698714,28.747626
 2025-07-23 22:26:35.0094,618.046,28.768641,28.747626
 2025-07-23 22:26:35.0194,618.051,28.729792,28.732089
 2025-07-23 22:26:35.0294,618.055,28.768641,28.716552
 2025-07-23 22:26:35.0394,618.059,28.714253,28.747625
 2025-07-23 22:26:35.0494,618.063,28.753102,28.72432
 2025-07-23 22:26:35.0594,618.067,28.729792,28.739858
 2025-07-23 22:26:35.0694,618.072,28.760871,28.716552
 2025-07-23 22:26:35.0794,618.076,28.760871,28.716552
 2025-07-23 22:26:35.0894,618.08,28.753102,28.747625
 2025-07-23 22:26:35.0994,618.084,28.753102,28.747625
 2025-07-23 22:26:35.1094,618.088,28.760871,28.732089
 2025-07-23 22:26:35.1194,618.092,28.745331,28.708784
 2025-07-23 22:26:35.1294,618.097,28.77641,28.716552
 2025-07-23 22:26:35.1394,618.101,28.77641,28.716552
 2025-07-23 22:26:35.1494,618.105,28.768641,28.73209
 2025-07-23 22:26:35.1594,618.109,28.768641,28.72432
 2025-07-23 22:26:35.1694,618.113,28.729793,28.732088
 2025-07-23 22:26:35.1794,618.117,28.722024,28.708784
 2025-07-23 22:26:35.1894,618.122,28.737562,28.739857
 2025-07-23 22:26:35.1994,618.126,28.768641,28.72432
 2025-07-23 22:26:35.2094,618.13,28.737562,28.732088
 2025-07-23 22:26:35.2194,618.134,28.77641,28.732089
 2025-07-23 22:26:35.2294,618.138,28.78418,28.708784
 2025-07-23 22:26:35.2394,618.142,28.78418,28.708784
 2025-07-23 22:26:35.2494,618.147,28.745332,28.685479
 2025-07-23 22:26:35.2594,618.151,28.77641,28.716552
 2025-07-23 22:26:35.2694,618.155,28.745332,28.708784
 2025-07-23 22:26:35.2794,618.159,28.729792,28.77093
 2025-07-23 22:26:35.2894,618.163,28.768641,28.701015
 2025-07-23 22:26:35.2994,618.168,28.753101,28.747625
 2025-07-23 22:26:35.3094,618.172,28.768641,28.708784
 2025-07-23 22:26:35.3194,618.176,28.737563,28.747626
 2025-07-23 22:26:35.3294,618.18,28.768641,28.701015
 2025-07-23 22:26:35.3394,618.184,28.745332,28.72432
 2025-07-23 22:26:35.3494,618.188,28.745332,28.708784
 2025-07-23 22:26:35.3594,618.193,28.753102,28.72432
 2025-07-23 22:26:35.3694,618.197,28.753102,28.72432
 2025-07-23 22:26:35.3794,618.201,28.77641,28.701015
 2025-07-23 22:26:35.3894,618.205,28.768641,28.732088
 2025-07-23 22:26:35.3994,618.209,28.768641,28.755393
 2025-07-23 22:26:35.4094,618.213,28.760871,28.732088
 2025-07-23 22:26:35.4194,618.218,28.77641,28.72432
 2025-07-23 22:26:35.4294,618.222,28.698714,28.724321
 2025-07-23 22:26:35.4394,618.226,28.768641,28.685479
 2025-07-23 22:26:35.4494,618.23,28.745331,28.724321
 2025-07-23 22:26:35.4594,618.234,28.815259,28.732088
 2025-07-23 22:26:35.4694,618.239,28.760871,28.724321
 2025-07-23 22:26:35.4794,618.243,28.745332,28.72432
 2025-07-23 22:26:35.4894,618.247,28.760871,28.693247
 2025-07-23 22:26:35.4994,618.251,28.76864,28.708784
 2025-07-23 22:26:35.5094,618.255,28.799719,28.732089
 2025-07-23 22:26:35.5194,618.259,28.799718,28.716552
 2025-07-23 22:26:35.5294,618.264,28.753102,28.708784
 2025-07-23 22:26:35.5394,618.268,28.815258,28.716552
 2025-07-23 22:26:35.5494,618.272,28.77641,28.716552
 2025-07-23 22:26:35.5594,618.276,28.729793,28.763162
 2025-07-23 22:26:35.5694,618.28,28.78418,28.677711
 2025-07-23 22:26:35.5794,618.284,28.745331,28.724321
 2025-07-23 22:26:35.5894,618.289,28.760871,28.739857
 2025-07-23 22:26:35.5994,618.293,28.77641,28.732089
 2025-07-23 22:26:35.6094,618.297,28.799719,28.708784
 2025-07-23 22:26:35.6194,618.301,28.791949,28.716552
 2025-07-23 22:26:35.6294,618.305,28.815258,28.724321
 2025-07-23 22:26:35.6394,618.309,28.815258,28.708784
 2025-07-23 22:26:35.6494,618.314,28.760871,28.716553
 2025-07-23 22:26:35.6594,618.318,28.815258,28.708784
 2025-07-23 22:26:35.6694,618.322,28.78418,28.72432
 2025-07-23 22:26:35.6794,618.326,28.753102,28.72432
 2025-07-23 22:26:35.6894,618.33,28.77641,28.747625
 2025-07-23 22:26:35.6994,618.334,28.78418,28.77093
 2025-07-23 22:26:35.7094,618.339,28.77641,28.708784
 2025-07-23 22:26:35.7194,618.343,28.7531,28.77093
 2025-07-23 22:26:35.7294,618.347,28.745331,28.693247
 2025-07-23 22:26:35.7394,618.351,28.807488,28.72432
 2025-07-23 22:26:35.7494,618.355,28.753102,28.716552
 2025-07-23 22:26:35.7594,618.359,28.799719,28.72432
 2025-07-23 22:26:35.7694,618.364,28.722022,28.732088
 2025-07-23 22:26:35.7794,618.368,28.78418,28.716552
 2025-07-23 22:26:35.7894,618.372,28.737563,28.72432
 2025-07-23 22:26:35.7994,618.376,28.77641,28.701015
 2025-07-23 22:26:35.8094,618.38,28.722022,28.701015
 2025-07-23 22:26:35.8194,618.384,28.753102,28.747625
 2025-07-23 22:26:35.8294,618.389,28.753102,28.732088
 2025-07-23 22:26:35.8394,618.393,28.77641,28.716553
 2025-07-23 22:26:35.8494,618.397,28.768641,28.716552
 2025-07-23 22:26:35.8594,618.401,28.76087,28.732088
 2025-07-23 22:26:35.8694,618.405,28.77641,28.732088
 2025-07-23 22:26:35.8794,618.409,28.737562,28.747626
 2025-07-23 22:26:35.8894,618.414,28.7531,28.701015
 2025-07-23 22:26:35.8994,618.418,28.745332,28.747625
 2025-07-23 22:26:35.9094,618.422,28.77641,28.716552
 2025-07-23 22:26:35.9194,618.426,28.77641,28.72432
 2025-07-23 22:26:35.9294,618.43,28.760871,28.701016
 2025-07-23 22:26:35.9394,618.434,28.745332,28.732088
 2025-07-23 22:26:35.9494,618.439,28.760871,28.708784
 2025-07-23 22:26:35.9594,618.443,28.77641,28.732088
 2025-07-23 22:26:35.9694,618.447,28.77641,28.72432
 2025-07-23 22:26:35.9794,618.451,28.78418,28.693247
 2025-07-23 22:26:35.9894,618.455,28.76864,28.747626
 2025-07-23 22:26:35.9994,618.459,28.823028,28.701015
 2025-07-23 22:26:36.0094,618.464,28.78418,28.716552
 2025-07-23 22:26:36.0194,618.468,28.768641,28.72432
 2025-07-23 22:26:36.0294,618.472,28.791949,28.716552
 2025-07-23 22:26:36.0394,618.476,28.823028,28.732088
 2025-07-23 22:26:36.0494,618.48,28.77641,28.716552
 2025-07-23 22:26:36.0594,618.484,28.791949,28.739857
 2025-07-23 22:26:36.0694,618.489,28.823028,28.724321
 2025-07-23 22:26:36.0794,618.493,28.799719,28.77093
 2025-07-23 22:26:36.0894,618.497,28.768641,28.662174
 2025-07-23 22:26:36.0994,618.501,28.78418,28.786467
 2025-07-23 22:26:36.1094,618.505,28.791949,28.755394
 2025-07-23 22:26:36.1194,618.509,28.791949,28.724321
 2025-07-23 22:26:36.1294,618.514,28.760871,28.72432
 2025-07-23 22:26:36.1394,618.518,28.78418,28.755395
 2025-07-23 22:26:36.1494,618.522,28.768641,28.716553
 2025-07-23 22:26:36.1594,618.526,28.815258,28.739857
 2025-07-23 22:26:36.1694,618.53,28.77641,28.716553
 2025-07-23 22:26:36.1794,618.534,28.77641,28.77093
 2025-07-23 22:26:36.1894,618.539,28.77641,28.716552
 2025-07-23 22:26:36.1994,618.543,28.745332,28.755394
 2025-07-23 22:26:36.2094,618.547,28.78418,28.693247
 2025-07-23 22:26:36.2194,618.551,28.753102,28.72432
 2025-07-23 22:26:36.2294,618.555,28.77641,28.701015
 2025-07-23 22:26:36.2394,618.559,28.753102,28.701015
 2025-07-23 22:26:36.2494,618.564,28.77641,28.72432
 2025-07-23 22:26:36.2594,618.568,28.78418,28.72432
 2025-07-23 22:26:36.2694,618.572,28.768641,28.716552
 2025-07-23 22:26:36.2794,618.576,28.768641,28.747625
 2025-07-23 22:26:36.2894,618.58,28.737561,28.732088
 2025-07-23 22:26:36.2994,618.584,28.77641,28.739857
 2025-07-23 22:26:36.3094,618.589,28.77641,28.732088
 2025-07-23 22:26:36.3194,618.593,28.77641,28.716552
 2025-07-23 22:26:36.3294,618.597,28.78418,28.701015
 2025-07-23 22:26:36.3394,618.601,28.799719,28.72432
 2025-07-23 22:26:36.3494,618.605,28.76087,28.763162
 2025-07-23 22:26:36.3594,618.609,28.78418,28.778699
 2025-07-23 22:26:36.3694,618.614,28.768641,28.693247
 2025-07-23 22:26:36.3794,618.618,28.791949,28.677711
 2025-07-23 22:26:36.3894,618.622,28.745331,28.7787
 2025-07-23 22:26:36.3994,618.626,28.768641,28.724321
 2025-07-23 22:26:36.4094,618.63,28.768641,28.747625
 2025-07-23 22:26:36.4194,618.634,28.791949,28.732088
 2025-07-23 22:26:36.4294,618.639,28.768641,28.716552
 2025-07-23 22:26:36.4394,618.643,28.78418,28.732089
 2025-07-23 22:26:36.4494,618.647,28.799719,28.708784
 2025-07-23 22:26:36.4594,618.651,28.76087,28.747626
 2025-07-23 22:26:36.4694,618.655,28.768641,28.732088
 2025-07-23 22:26:36.4794,618.659,28.768641,28.747625
 2025-07-23 22:26:36.4894,618.664,28.737563,28.778699
 2025-07-23 22:26:36.4994,618.668,28.737562,28.732089
 2025-07-23 22:26:36.5094,618.672,28.737563,28.755393
 2025-07-23 22:26:36.5194,618.676,28.768641,28.708784
 2025-07-23 22:26:36.5294,618.68,28.760871,28.716552
 2025-07-23 22:26:36.5394,618.684,28.799719,28.747625
 2025-07-23 22:26:36.5494,618.689,28.760871,28.708784
 2025-07-23 22:26:36.5594,618.693,28.753101,28.755394
 2025-07-23 22:26:36.5694,618.697,28.745332,28.724321
 2025-07-23 22:26:36.5794,618.701,28.791949,28.708784
 2025-07-23 22:26:36.5894,618.705,28.729792,28.732089
 2025-07-23 22:26:36.5994,618.71,28.77641,28.701015
 2025-07-23 22:26:36.6094,618.714,28.722023,28.716552
 2025-07-23 22:26:36.6194,618.718,28.753102,28.72432
 2025-07-23 22:26:36.6294,618.722,28.737563,28.716552
 2025-07-23 22:26:36.6394,618.726,28.753102,28.739857
 2025-07-23 22:26:36.6494,618.73,28.78418,28.685479
 2025-07-23 22:26:36.6594,618.735,28.745332,28.747625
 2025-07-23 22:26:36.6694,618.739,28.745332,28.701015
 2025-07-23 22:26:36.6794,618.743,28.77641,28.739857
 2025-07-23 22:26:36.6894,618.747,28.737562,28.72432
 2025-07-23 22:26:36.6994,618.751,28.78418,28.732088
 2025-07-23 22:26:36.7094,618.755,28.745331,28.724321
 2025-07-23 22:26:36.7194,618.76,28.760871,28.708784
 2025-07-23 22:26:36.7294,618.764,28.753101,28.701015
 2025-07-23 22:26:36.7394,618.768,28.768641,28.72432
 2025-07-23 22:26:36.7494,618.772,28.753102,28.732088
 2025-07-23 22:26:36.7594,618.776,28.722022,28.732088
 2025-07-23 22:26:36.7694,618.781,28.745331,28.685479
 2025-07-23 22:26:36.7794,618.785,28.768641,28.716552
 2025-07-23 22:26:36.7894,618.789,28.768641,28.693247
 2025-07-23 22:26:36.7994,618.793,28.753102,28.739857
 2025-07-23 22:26:36.8094,618.797,28.745332,28.708784
 2025-07-23 22:26:36.8194,618.801,28.737562,28.747625
 2025-07-23 22:26:36.8294,618.806,28.722023,28.747626
 2025-07-23 22:26:36.8394,618.81,28.77641,28.701015
 2025-07-23 22:26:36.8494,618.814,28.714253,28.732088
 2025-07-23 22:26:36.8594,618.818,28.722023,28.739857
 2025-07-23 22:26:36.8694,618.822,28.737561,28.716553
 2025-07-23 22:26:36.8794,618.826,28.729792,28.747625
 2025-07-23 22:26:36.8894,618.831,28.745332,28.716552
 2025-07-23 22:26:36.8994,618.835,28.698714,28.72432
 2025-07-23 22:26:36.9094,618.839,28.799718,28.747625
 2025-07-23 22:26:36.9194,618.843,28.729792,28.739857
 2025-07-23 22:26:36.9294,618.847,28.644326,28.739857
 2025-07-23 22:26:36.9394,618.852,28.807488,28.72432
 2025-07-23 22:26:36.9494,618.856,28.698713,28.701015
 2025-07-23 22:26:36.9594,618.86,28.745332,28.739857
 2025-07-23 22:26:36.9694,618.864,28.706484,28.716552
 2025-07-23 22:26:36.9794,618.868,28.737562,28.739857
 2025-07-23 22:26:36.9894,618.872,28.729792,28.739857
 2025-07-23 22:26:36.9994,618.877,28.753101,28.732088
 2025-07-23 22:26:37.0094,618.881,28.760871,28.732089
 2025-07-23 22:26:37.0194,618.885,28.745331,28.739857
 2025-07-23 22:26:37.0294,618.889,28.784179,28.755393
 2025-07-23 22:26:37.0394,618.893,28.729792,28.701015
 2025-07-23 22:26:37.0494,618.897,28.76864,28.708784
 2025-07-23 22:26:37.0594,618.902,28.78418,28.747625
 2025-07-23 22:26:37.0694,618.906,28.737562,28.701015
 2025-07-23 22:26:37.0794,618.91,28.760871,28.732088
 2025-07-23 22:26:37.0894,618.914,28.729792,28.701015
 2025-07-23 22:26:37.0994,618.918,28.722023,28.747626
 2025-07-23 22:26:37.1094,618.922,28.76864,28.716552
 2025-07-23 22:26:37.1194,618.927,28.729792,28.732089
 2025-07-23 22:26:37.1294,618.931,28.745331,28.747625
 2025-07-23 22:26:37.1394,618.935,28.722022,28.72432
 2025-07-23 22:26:37.1494,618.939,28.722023,28.732089
 2025-07-23 22:26:37.1594,618.943,28.791949,28.732088
 2025-07-23 22:26:37.1694,618.947,28.722022,28.72432
 2025-07-23 22:26:37.1794,618.952,28.753101,28.732088
 2025-07-23 22:26:37.1894,618.956,28.683174,28.72432
 2025-07-23 22:26:37.1994,618.96,28.729792,28.732088
 2025-07-23 22:26:37.2094,618.964,28.760871,28.739857
 2025-07-23 22:26:37.2194,618.968,28.737562,28.747626
 2025-07-23 22:26:37.2294,618.972,28.745332,28.708784
 2025-07-23 22:26:37.2394,618.977,28.760871,28.716552
 2025-07-23 22:26:37.2494,618.981,28.745331,28.724322
 2025-07-23 22:26:37.2594,618.985,28.768641,28.701015
 2025-07-23 22:26:37.2694,618.989,28.799719,28.716552
 2025-07-23 22:26:37.2794,618.993,28.768641,28.708784
 2025-07-23 22:26:37.2894,618.997,28.78418,28.732089
 2025-07-23 22:26:37.2994,619.002,28.76864,28.732089
 2025-07-23 22:26:37.3094,619.006,28.807488,28.732088
 2025-07-23 22:26:37.3194,619.01,28.799719,28.739857
 2025-07-23 22:26:37.3294,619.014,28.791949,28.716552
 2025-07-23 22:26:37.3394,619.018,28.807488,28.755393
 2025-07-23 22:26:37.3494,619.022,28.799719,28.685479
 2025-07-23 22:26:37.3594,619.027,28.784179,28.72432
 2025-07-23 22:26:37.3694,619.031,28.791949,28.747625
 2025-07-23 22:26:37.3794,619.035,28.791949,28.72432
 2025-07-23 22:26:37.3894,619.039,28.78418,28.716553
 2025-07-23 22:26:37.3994,619.043,28.815258,28.72432
 2025-07-23 22:26:37.4094,619.048,28.76864,28.755393
 2025-07-23 22:26:37.4194,619.052,28.78418,28.685479
 2025-07-23 22:26:37.4294,619.056,28.753102,28.755394
 2025-07-23 22:26:37.4394,619.06,28.753101,28.716553
 2025-07-23 22:26:37.4494,619.064,28.768641,28.72432
 2025-07-23 22:26:37.4594,619.068,28.76864,28.732089
 2025-07-23 22:26:37.4694,619.072,28.729793,28.716552
 2025-07-23 22:26:37.4794,619.077,28.753102,28.747625
 2025-07-23 22:26:37.4894,619.081,28.706484,28.739857
 2025-07-23 22:26:37.4994,619.085,28.722022,28.732088
 2025-07-23 22:26:37.5094,619.089,28.737562,28.708784
 2025-07-23 22:26:37.5194,619.093,28.78418,28.701015
 2025-07-23 22:26:37.5294,619.098,28.737562,28.701015
 2025-07-23 22:26:37.5394,619.102,28.760871,28.747626
 2025-07-23 22:26:37.5494,619.106,28.760871,28.72432
 2025-07-23 22:26:37.5594,619.11,28.737563,28.732088
 2025-07-23 22:26:37.5694,619.114,28.7531,28.72432
 2025-07-23 22:26:37.5794,619.118,28.78418,28.716552
 2025-07-23 22:26:37.5894,619.122,28.729793,28.72432
 2025-07-23 22:26:37.5994,619.127,28.78418,28.716552
 2025-07-23 22:26:37.6094,619.131,28.753101,28.716552
 2025-07-23 22:26:37.6194,619.135,28.768641,28.747625
 2025-07-23 22:26:37.6294,619.139,28.791949,28.693247
 2025-07-23 22:26:37.6394,619.143,28.799718,28.755394
 2025-07-23 22:26:37.6494,619.147,28.77641,28.739858
 2025-07-23 22:26:37.6594,619.152,28.78418,28.685479
 2025-07-23 22:26:37.6694,619.156,28.807488,28.701015
 2025-07-23 22:26:37.6794,619.16,28.745332,28.802005
 2025-07-23 22:26:37.6894,619.164,28.815258,28.646638
 2025-07-23 22:26:37.6994,619.168,28.784179,28.724322
 2025-07-23 22:26:37.7094,619.172,28.791949,28.739857
 2025-07-23 22:26:37.7194,619.177,28.799719,28.701015
 2025-07-23 22:26:37.7294,619.181,28.7531,28.677711
 2025-07-23 22:26:37.7394,619.185,28.78418,28.778699
 2025-07-23 22:26:37.7494,619.189,28.78418,28.677711
 2025-07-23 22:26:37.7594,619.193,28.745332,28.763163
 2025-07-23 22:26:37.7694,619.197,28.737563,28.763163
 2025-07-23 22:26:37.7794,619.202,28.729792,28.732089
 2025-07-23 22:26:37.7894,619.206,28.737563,28.732088
 2025-07-23 22:26:37.7994,619.21,28.729792,28.747626
 2025-07-23 22:26:37.8094,619.214,28.753102,28.708784
 2025-07-23 22:26:37.8194,619.218,28.714253,28.747626
 2025-07-23 22:26:37.8294,619.222,28.714253,28.708784
 2025-07-23 22:26:37.8394,619.227,28.77641,28.693247
 2025-07-23 22:26:37.8494,619.231,28.722022,28.739857
 2025-07-23 22:26:37.8594,619.235,28.706483,28.72432
 2025-07-23 22:26:37.8694,619.239,28.737562,28.716552
 2025-07-23 22:26:37.8794,619.243,28.77641,28.747625
 2025-07-23 22:26:37.8894,619.247,28.768641,28.708784
 2025-07-23 22:26:37.8994,619.251,28.760871,28.693247
 2025-07-23 22:26:37.9094,619.256,28.737563,28.701015
 2025-07-23 22:26:37.9194,619.26,28.77641,28.72432
 2025-07-23 22:26:37.9294,619.264,28.799719,28.72432
 2025-07-23 22:26:37.9394,619.268,28.76087,28.739857
 2025-07-23 22:26:37.9494,619.272,28.768641,28.72432
 2025-07-23 22:26:37.9594,619.277,28.768641,28.716553
 2025-07-23 22:26:37.9694,619.281,28.714253,28.693247
 2025-07-23 22:26:37.9794,619.285,28.768641,28.72432
 2025-07-23 22:26:37.9894,619.289,28.760871,28.685479
 2025-07-23 22:26:37.9994,619.293,28.714253,28.732088
 2025-07-23 22:26:38.0094,619.298,28.768641,28.701016
 2025-07-23 22:26:38.0194,619.302,28.768641,28.732088
 2025-07-23 22:26:38.0294,619.306,28.760871,28.708784
 2025-07-23 22:26:38.0394,619.31,28.77641,28.732088
 2025-07-23 22:26:38.0494,619.314,28.737562,28.716552
 2025-07-23 22:26:38.0594,619.318,28.78418,28.724321
 2025-07-23 22:26:38.0694,619.323,28.799719,28.701015
 2025-07-23 22:26:38.0794,619.327,28.753102,28.716552
 2025-07-23 22:26:38.0894,619.331,28.737562,28.72432
 2025-07-23 22:26:38.0994,619.335,28.760871,28.732088
 2025-07-23 22:26:38.1094,619.339,28.753101,28.716552
 2025-07-23 22:26:38.1194,619.343,28.76087,28.716552
 2025-07-23 22:26:38.1294,619.348,28.737563,28.708784
 2025-07-23 22:26:38.1394,619.352,28.791949,28.732089
 2025-07-23 22:26:38.1494,619.356,28.745332,28.662174
 2025-07-23 22:26:38.1594,619.36,28.76087,28.716552
 2025-07-23 22:26:38.1694,619.364,28.77641,28.701015
 2025-07-23 22:26:38.1794,619.368,28.799719,28.693247
 2025-07-23 22:26:38.1894,619.373,28.77641,28.72432
 2025-07-23 22:26:38.1994,619.377,28.877415,28.72432
 2025-07-23 22:26:38.2094,619.381,28.706483,28.708784
 2025-07-23 22:26:38.2194,619.385,28.78418,28.701015
 2025-07-23 22:26:38.2294,619.389,28.745332,28.708784
 2025-07-23 22:26:38.2394,619.393,28.729792,28.724321
 2025-07-23 22:26:38.2494,619.398,28.768641,28.716552
 2025-07-23 22:26:38.2594,619.402,28.722023,28.716552
 2025-07-23 22:26:38.2694,619.406,28.807488,28.724321
 2025-07-23 22:26:38.2794,619.41,28.768639,28.732088
 2025-07-23 22:26:38.2894,619.414,28.791949,28.732088
 2025-07-23 22:26:38.2994,619.419,28.791949,28.747625
 2025-07-23 22:26:38.3094,619.423,28.77641,28.693247
 2025-07-23 22:26:38.3194,619.427,28.745331,28.739857
 2025-07-23 22:26:38.3294,619.431,28.791949,28.701015
 2025-07-23 22:26:38.3394,619.435,28.737561,28.716552
 2025-07-23 22:26:38.3494,619.439,28.729792,28.732088
 2025-07-23 22:26:38.3594,619.444,28.78418,28.701015
 2025-07-23 22:26:38.3694,619.448,28.737561,28.716552
 2025-07-23 22:26:38.3794,619.452,28.753101,28.716552
 2025-07-23 22:26:38.3894,619.456,28.78418,28.708784
 2025-07-23 22:26:38.3994,619.46,28.760871,28.716552
 2025-07-23 22:26:38.4094,619.465,28.753102,28.708784
 2025-07-23 22:26:38.4194,619.469,28.838567,28.72432
 2025-07-23 22:26:38.4294,619.473,28.753101,28.716552
 2025-07-23 22:26:38.4394,619.477,28.77641,28.739857
 2025-07-23 22:26:38.4494,619.481,28.745331,28.732089
 2025-07-23 22:26:38.4594,619.485,28.791949,28.708784
 2025-07-23 22:26:38.4694,619.49,28.753102,28.72432
 2025-07-23 22:26:38.4794,619.494,28.753102,28.739857
 2025-07-23 22:26:38.4894,619.498,28.77641,28.716552
 2025-07-23 22:26:38.4994,619.502,28.729792,28.739857
 2025-07-23 22:26:38.5094,619.506,28.737562,28.701015
 2025-07-23 22:26:38.5194,619.51,28.78418,28.72432
 2025-07-23 22:26:38.5294,619.515,28.714253,28.72432
 2025-07-23 22:26:38.5394,619.519,28.791949,28.724321
 2025-07-23 22:26:38.5494,619.523,28.729792,28.747625
 2025-07-23 22:26:38.5594,619.527,28.745331,28.739857
 2025-07-23 22:26:38.5694,619.531,28.745332,28.708784
 2025-07-23 22:26:38.5794,619.535,28.729793,28.755393
 2025-07-23 22:26:38.5894,619.54,28.753101,28.685479
 2025-07-23 22:26:38.5994,619.544,28.722022,28.763161
 2025-07-23 22:26:38.6094,619.548,28.753101,28.724321
 2025-07-23 22:26:38.6194,619.552,28.729792,28.716552
 2025-07-23 22:26:38.6294,619.556,28.706483,28.708784
 2025-07-23 22:26:38.6394,619.56,28.791949,28.724321
 2025-07-23 22:26:38.6494,619.565,28.706484,28.716552
 2025-07-23 22:26:38.6594,619.569,28.753102,28.732089
 2025-07-23 22:26:38.6694,619.573,28.745331,28.701015
 2025-07-23 22:26:38.6794,619.577,28.722023,28.724321
 2025-07-23 22:26:38.6894,619.581,28.753101,28.732088
 2025-07-23 22:26:38.6994,619.585,28.753101,28.755394
 2025-07-23 22:26:38.7094,619.59,28.753102,28.708784
 2025-07-23 22:26:38.7194,619.594,28.737563,28.716552
 2025-07-23 22:26:38.7294,619.598,28.729792,28.732088
 2025-07-23 22:26:38.7394,619.602,28.753102,28.693247
 2025-07-23 22:26:38.7494,619.606,28.768641,28.747625
 2025-07-23 22:26:38.7594,619.61,28.77641,28.72432
 2025-07-23 22:26:38.7694,619.615,28.760871,28.708784
 2025-07-23 22:26:38.7794,619.619,28.729792,28.72432
 2025-07-23 22:26:38.7894,619.623,28.760871,28.732088
 2025-07-23 22:26:38.7994,619.627,28.753101,28.72432
 2025-07-23 22:26:38.8094,619.631,28.799719,28.716552
 2025-07-23 22:26:38.8194,619.636,28.77641,28.755393
 2025-07-23 22:26:38.8294,619.64,28.753102,28.701015
 2025-07-23 22:26:38.8394,619.644,28.791949,28.72432
 2025-07-23 22:26:38.8494,619.648,28.791949,28.72432
 2025-07-23 22:26:38.8594,619.652,28.791949,28.739857
 2025-07-23 22:26:38.8694,619.656,28.807488,28.755394
 2025-07-23 22:26:38.8794,619.66,28.714254,28.724321
 2025-07-23 22:26:38.8894,619.665,28.77641,28.693248
 2025-07-23 22:26:38.8994,619.669,28.768641,28.708784
 2025-07-23 22:26:38.9094,619.673,28.77641,28.708784
