时间,位移[mm],4#温度[℃]
 2025-08-15 12:14:29.5147,827.910000,37.666206
 2025-08-15 12:14:30.5147,827.910000,37.619615
 2025-08-15 12:14:31.5147,827.910000,37.456547
 2025-08-15 12:14:32.5147,827.910000,37.340071
 2025-08-15 12:14:33.5147,827.910000,37.378897
 2025-08-15 12:14:34.5147,827.910000,37.332306
 2025-08-15 12:14:35.5147,827.910000,37.309011
 2025-08-15 12:14:36.5147,827.910000,37.277951
 2025-08-15 12:14:37.5147,827.910000,37.363367
 2025-08-15 12:14:38.5147,827.910000,37.347836
 2025-08-15 12:14:39.5147,827.910000,37.347836
 2025-08-15 12:14:40.5147,827.910000,37.332306
 2025-08-15 12:14:41.5147,827.910000,37.363366
 2025-08-15 12:14:42.5147,827.910000,37.340071
 2025-08-15 12:14:43.5147,827.910000,37.316776
 2025-08-15 12:14:44.5147,827.910000,37.355601
 2025-08-15 12:14:45.5147,827.910000,37.340071
 2025-08-15 12:14:46.5147,827.910000,37.363366
 2025-08-15 12:14:47.5147,827.910000,37.386662
 2025-08-15 12:14:48.5147,827.910000,37.355601
 2025-08-15 12:14:49.5147,827.910000,37.347836
 2025-08-15 12:14:50.5147,827.910000,37.378897
 2025-08-15 12:14:51.5147,827.910000,37.355601
 2025-08-15 12:14:52.5147,827.910000,37.371131
 2025-08-15 12:14:53.5147,827.910000,37.309011
 2025-08-15 12:14:54.5147,827.910000,37.371131
 2025-08-15 12:14:55.5147,827.910000,37.371131
 2025-08-15 12:14:56.5147,827.910000,37.347836
 2025-08-15 12:14:57.5147,827.910000,37.363366
 2025-08-15 12:14:58.5147,827.910000,37.386663
 2025-08-15 12:14:59.5147,827.910000,37.347836
 2025-08-15 12:15:00.5147,827.910000,37.138174
 2025-08-15 12:15:01.5147,827.910000,37.083819
 2025-08-15 12:15:02.5147,827.910000,37.130410
 2025-08-15 12:15:03.5147,827.910000,37.114878
 2025-08-15 12:15:04.5147,827.910000,37.153705
 2025-08-15 12:15:05.5147,827.910000,37.044992
 2025-08-15 12:15:06.5147,827.910000,37.068288
 2025-08-15 12:15:07.5147,827.910000,37.044993
 2025-08-15 12:15:08.5147,827.910000,37.122645
 2025-08-15 12:15:09.5147,827.910000,37.130409
 2025-08-15 12:15:10.5147,827.910000,37.371131
 2025-08-15 12:15:11.5147,827.910000,37.371131
 2025-08-15 12:15:12.5147,827.910000,37.394427
 2025-08-15 12:15:13.5147,827.910000,37.464313
 2025-08-15 12:15:14.5147,827.910000,37.355601
 2025-08-15 12:15:15.5147,827.910000,37.363366
 2025-08-15 12:15:16.5147,827.910000,37.262419
 2025-08-15 12:15:17.5147,827.910000,37.145942
 2025-08-15 12:15:18.5147,827.910000,37.324540
 2025-08-15 12:15:19.5147,827.910000,37.371131
 2025-08-15 12:15:20.5147,827.910000,37.347836
 2025-08-15 12:15:21.5147,827.910000,37.363366
 2025-08-15 12:15:22.5147,827.910000,37.324541
 2025-08-15 12:15:23.5147,827.910000,37.324541
 2025-08-15 12:15:24.5147,827.910000,37.138175
 2025-08-15 12:15:25.5147,827.910000,37.114878
 2025-08-15 12:15:26.5147,827.910000,37.091585
 2025-08-15 12:15:27.5147,827.910000,37.076052
 2025-08-15 12:15:28.5147,827.910000,37.083819
 2025-08-15 12:15:29.5147,827.910000,37.138175
 2025-08-15 12:15:30.5147,827.910000,37.099350
 2025-08-15 12:15:31.5147,827.910000,37.145941
 2025-08-15 12:15:32.5147,827.910000,37.107114
 2025-08-15 12:15:33.5147,827.910000,37.068287
 2025-08-15 12:15:34.5147,827.910000,37.006165
 2025-08-15 12:15:35.5147,827.910000,37.107115
 2025-08-15 12:15:36.5147,827.910000,37.122645
 2025-08-15 12:15:37.5147,827.910000,37.122644
 2025-08-15 12:15:38.5147,827.910000,37.076053
 2025-08-15 12:15:39.5147,827.910000,37.091584
 2025-08-15 12:15:40.5147,827.910000,37.153707
 2025-08-15 12:15:41.5147,827.910000,37.130410
 2025-08-15 12:15:42.5147,827.910000,37.114879
 2025-08-15 12:15:43.5147,827.910000,37.021697
 2025-08-15 12:15:44.5147,827.910000,37.076053
 2025-08-15 12:15:45.5147,827.910000,37.076053
 2025-08-15 12:15:46.5147,827.910000,37.068287
 2025-08-15 12:15:47.5147,827.910000,37.130409
 2025-08-15 12:15:48.5147,827.910000,37.122646
 2025-08-15 12:15:49.5147,827.910000,37.076052
 2025-08-15 12:15:50.5147,827.910000,37.122644
 2025-08-15 12:15:51.5147,827.910000,37.083818
 2025-08-15 12:15:52.5147,827.910000,37.130409
 2025-08-15 12:15:53.5147,827.910000,36.905222
 2025-08-15 12:15:54.5147,827.910000,36.959577
 2025-08-15 12:15:55.5147,827.910000,36.881927
 2025-08-15 12:15:56.5147,827.910000,36.897457
 2025-08-15 12:15:57.5147,827.910000,36.905222
 2025-08-15 12:15:58.5147,827.910000,36.889692
 2025-08-15 12:15:59.5147,827.910000,36.920752
 2025-08-15 12:16:00.5147,827.910000,36.874162
 2025-08-15 12:16:01.5147,827.910000,36.936282
 2025-08-15 12:16:02.5147,827.910000,36.928517
 2025-08-15 12:16:03.5147,827.910000,36.944047
 2025-08-15 12:16:04.5147,827.910000,36.920752
 2025-08-15 12:16:05.5147,827.910000,36.905222
 2025-08-15 12:16:06.5147,827.910000,36.889692
 2025-08-15 12:16:07.5147,827.910000,36.788745
 2025-08-15 12:16:08.5147,827.910000,37.130408
 2025-08-15 12:16:09.5147,827.910000,37.021697
 2025-08-15 12:16:10.5147,827.910000,36.998402
 2025-08-15 12:16:11.5147,827.910000,37.114878
 2025-08-15 12:16:12.5147,827.910000,37.044992
 2025-08-15 12:16:13.5147,827.910000,37.107115
 2025-08-15 12:16:14.5147,827.910000,37.037227
 2025-08-15 12:16:15.5147,827.910000,37.068287
 2025-08-15 12:16:16.5147,827.910000,36.990637
 2025-08-15 12:16:17.5147,827.910000,37.060522
 2025-08-15 12:16:18.5147,827.910000,37.044992
 2025-08-15 12:16:19.5147,827.910000,37.107114
 2025-08-15 12:16:20.5147,827.910000,37.122645
 2025-08-15 12:16:21.5147,827.910000,37.122645
 2025-08-15 12:16:22.5147,827.910000,37.145940
 2025-08-15 12:16:23.5147,827.910000,37.083818
 2025-08-15 12:16:24.5147,827.910000,37.130409
 2025-08-15 12:16:25.5147,827.910000,37.107113
 2025-08-15 12:16:26.5147,827.910000,37.138175
 2025-08-15 12:16:27.5147,827.910000,37.107113
 2025-08-15 12:16:28.5147,827.910000,37.433252
 2025-08-15 12:16:29.5147,827.910000,37.309011
 2025-08-15 12:16:30.5147,827.910000,37.371131
 2025-08-15 12:16:31.5147,827.910000,37.285715
 2025-08-15 12:16:32.5147,827.910000,37.324541
 2025-08-15 12:16:33.5147,827.910000,37.309011
 2025-08-15 12:16:34.5147,827.910000,37.316776
 2025-08-15 12:16:35.5147,827.910000,37.099349
 2025-08-15 12:16:36.5147,827.910000,37.122645
 2025-08-15 12:16:37.5147,827.910000,37.099349
 2025-08-15 12:16:38.5147,827.910000,37.138175
 2025-08-15 12:16:39.5147,827.910000,37.114880
 2025-08-15 12:16:40.5147,827.910000,37.122645
 2025-08-15 12:16:41.5147,827.910000,37.037228
 2025-08-15 12:16:42.5147,827.910000,37.114880
 2025-08-15 12:16:43.5147,827.910000,37.083817
 2025-08-15 12:16:44.5147,827.910000,37.122644
 2025-08-15 12:16:45.5147,827.910000,37.161472
 2025-08-15 12:16:46.5147,827.910000,37.091584
 2025-08-15 12:16:47.5147,827.910000,37.153705
 2025-08-15 12:16:48.5147,827.910000,37.068287
 2025-08-15 12:16:49.5147,827.910000,37.145941
 2025-08-15 12:16:50.5147,827.910000,37.114879
 2025-08-15 12:16:51.5147,827.910000,37.130410
 2025-08-15 12:16:52.5147,827.910000,37.122644
 2025-08-15 12:16:53.5147,827.910000,37.215826
 2025-08-15 12:16:54.5147,827.910000,37.371131
 2025-08-15 12:16:55.5147,827.910000,37.324541
 2025-08-15 12:16:56.5147,827.910000,37.347836
 2025-08-15 12:16:57.5147,827.910000,37.246889
 2025-08-15 12:16:58.5147,827.910000,37.293480
 2025-08-15 12:16:59.5147,827.910000,37.293480
 2025-08-15 12:17:00.5147,827.910000,37.363366
 2025-08-15 12:17:01.5147,827.910000,37.355601
 2025-08-15 12:17:02.5147,827.910000,37.309011
 2025-08-15 12:17:03.5147,827.910000,37.363366
 2025-08-15 12:17:04.5147,827.910000,37.262420
 2025-08-15 12:17:05.5147,827.910000,37.285715
 2025-08-15 12:17:06.5147,827.910000,37.231360
 2025-08-15 12:17:07.5147,827.910000,37.316776
 2025-08-15 12:17:08.5147,827.910000,37.378897
 2025-08-15 12:17:09.5147,827.910000,37.355601
 2025-08-15 12:17:10.5147,827.910000,37.386662
 2025-08-15 12:17:11.5147,827.910000,37.340071
 2025-08-15 12:17:12.5147,827.910000,37.363366
 2025-08-15 12:17:13.5147,827.910000,37.301246
 2025-08-15 12:17:14.5147,827.910000,37.448783
 2025-08-15 12:17:15.5147,827.910000,37.301246
 2025-08-15 12:17:16.5147,827.910000,37.332306
 2025-08-15 12:17:17.5147,827.910000,37.347836
 2025-08-15 12:17:18.5147,827.910000,37.402192
 2025-08-15 12:17:19.5147,827.910000,37.316776
 2025-08-15 12:17:20.5147,827.910000,37.347836
 2025-08-15 12:17:21.5147,827.910000,37.340071
 2025-08-15 12:17:22.5147,827.910000,37.417722
 2025-08-15 12:17:23.5147,827.910000,37.293481
 2025-08-15 12:17:24.5147,827.910000,37.324541
 2025-08-15 12:17:25.5147,827.910000,37.371131
 2025-08-15 12:17:26.5147,827.910000,37.332306
 2025-08-15 12:17:27.5147,827.910000,37.324541
 2025-08-15 12:17:28.5147,827.910000,37.433252
 2025-08-15 12:17:29.5147,827.910000,37.340071
 2025-08-15 12:17:30.5147,827.910000,37.355601
 2025-08-15 12:17:31.5147,827.910000,37.534198
 2025-08-15 12:17:32.5147,827.910000,37.580789
 2025-08-15 12:17:33.5147,827.910000,37.635146
 2025-08-15 12:17:34.5147,827.910000,37.673973
 2025-08-15 12:17:35.5147,827.910000,37.588554
 2025-08-15 12:17:36.5147,827.910000,37.596319
 2025-08-15 12:17:37.5147,827.910000,37.619615
 2025-08-15 12:17:38.5147,827.910000,37.487608
 2025-08-15 12:17:39.5147,827.910000,37.588554
 2025-08-15 12:17:40.5147,827.910000,37.534198
 2025-08-15 12:17:41.5147,827.910000,37.503137
 2025-08-15 12:17:42.5147,827.910000,37.712799
 2025-08-15 12:17:43.5147,827.910000,37.487607
 2025-08-15 12:17:44.5147,827.910000,37.510903
 2025-08-15 12:17:45.5147,827.910000,37.557494
 2025-08-15 12:17:46.5147,827.910000,37.472077
 2025-08-15 12:17:47.5147,827.910000,37.441017
 2025-08-15 12:17:48.5147,827.910000,37.588555
 2025-08-15 12:17:49.5147,827.910000,37.588554
 2025-08-15 12:17:50.5147,827.910000,37.534198
 2025-08-15 12:17:51.5147,827.910000,37.619616
 2025-08-15 12:17:52.5147,827.910000,37.557494
 2025-08-15 12:17:53.5147,827.910000,37.627380
 2025-08-15 12:17:54.5147,827.910000,37.526433
 2025-08-15 12:17:55.5147,827.910000,37.495372
 2025-08-15 12:17:56.5147,827.910000,37.588554
 2025-08-15 12:17:57.5147,827.910000,37.549728
 2025-08-15 12:17:58.5147,827.910000,37.541963
 2025-08-15 12:17:59.5147,827.910000,37.604085
 2025-08-15 12:18:00.5147,827.910000,37.627380
 2025-08-15 12:18:01.5147,827.910000,37.611850
 2025-08-15 12:18:02.5147,827.910000,37.596320
 2025-08-15 12:18:03.5147,827.910000,37.549728
 2025-08-15 12:18:04.5147,827.910000,37.479842
 2025-08-15 12:18:05.5147,827.910000,37.580789
 2025-08-15 12:18:06.5147,827.910000,37.596319
 2025-08-15 12:18:07.5147,827.910000,37.549728
 2025-08-15 12:18:08.5147,827.910000,37.495372
 2025-08-15 12:18:09.5147,827.910000,37.472077
 2025-08-15 12:18:10.5147,827.910000,37.510903
 2025-08-15 12:18:11.5147,827.910000,37.518668
 2025-08-15 12:18:12.5147,827.910000,37.627380
 2025-08-15 12:18:13.5147,827.910000,37.573024
 2025-08-15 12:18:14.5147,827.910000,37.588554
 2025-08-15 12:18:15.5147,827.910000,37.557494
 2025-08-15 12:18:16.5147,827.910000,37.635147
 2025-08-15 12:18:17.5147,827.910000,37.596320
 2025-08-15 12:18:18.5147,827.910000,37.736092
 2025-08-15 12:18:19.5147,827.910000,37.518668
 2025-08-15 12:18:20.5147,827.910000,37.573024
 2025-08-15 12:18:21.5147,827.910000,37.580789
 2025-08-15 12:18:22.5147,827.910000,37.596319
 2025-08-15 12:18:23.5147,827.910000,37.580789
 2025-08-15 12:18:24.5147,827.910000,37.596320
 2025-08-15 12:18:25.5147,827.910000,37.596320
 2025-08-15 12:18:26.5147,827.910000,37.565258
 2025-08-15 12:18:27.5147,827.910000,37.573024
 2025-08-15 12:18:28.5147,827.910000,37.580789
 2025-08-15 12:18:29.5147,827.910000,37.510903
 2025-08-15 12:18:30.5147,827.910000,37.596320
 2025-08-15 12:18:31.5147,827.910000,37.472077
 2025-08-15 12:18:32.5147,827.910000,37.604085
 2025-08-15 12:18:33.5147,827.910000,37.557494
 2025-08-15 12:18:34.5147,827.910000,37.635146
 2025-08-15 12:18:35.5147,827.910000,37.666208
 2025-08-15 12:18:36.5147,827.910000,37.619615
 2025-08-15 12:18:37.5147,827.910000,37.596320
 2025-08-15 12:18:38.5147,827.910000,37.596320
 2025-08-15 12:18:39.5147,827.910000,37.611850
 2025-08-15 12:18:40.5147,827.910000,37.619615
 2025-08-15 12:18:41.5147,827.910000,37.658442
 2025-08-15 12:18:42.5147,827.910000,37.619615
 2025-08-15 12:18:43.5147,827.910000,37.642911
 2025-08-15 12:18:44.5147,827.910000,37.658440
 2025-08-15 12:18:45.5147,827.910000,37.604086
 2025-08-15 12:18:46.5147,827.910000,37.526434
 2025-08-15 12:18:47.5147,827.910000,37.510903
 2025-08-15 12:18:48.5147,827.910000,37.487607
 2025-08-15 12:18:49.5147,827.910000,37.573023
 2025-08-15 12:18:50.5147,827.910000,37.611850
 2025-08-15 12:18:51.5147,827.910000,37.627380
 2025-08-15 12:18:52.5147,827.910000,37.596320
 2025-08-15 12:18:53.5147,827.910000,37.666208
 2025-08-15 12:18:54.5147,827.910000,37.697268
 2025-08-15 12:18:55.5147,827.910000,37.627381
 2025-08-15 12:18:56.5147,827.910000,37.588554
 2025-08-15 12:18:57.5147,827.910000,37.541963
 2025-08-15 12:18:58.5147,827.910000,37.580790
 2025-08-15 12:18:59.5147,827.910000,37.604085
 2025-08-15 12:19:00.5147,827.910000,37.627380
 2025-08-15 12:19:01.5147,827.910000,37.580790
 2025-08-15 12:19:02.5147,827.910000,37.611850
 2025-08-15 12:19:03.5147,827.910000,37.534198
 2025-08-15 12:19:04.5147,827.910000,37.604085
 2025-08-15 12:19:05.5147,827.910000,37.604086
 2025-08-15 12:19:06.5147,827.910000,37.642911
 2025-08-15 12:19:07.5147,827.910000,37.673972
 2025-08-15 12:19:08.5147,827.910000,37.658442
 2025-08-15 12:19:09.5147,827.910000,37.549728
 2025-08-15 12:19:10.5147,827.910000,37.573024
 2025-08-15 12:19:11.5147,827.910000,37.580789
 2025-08-15 12:19:12.5147,827.910000,37.619616
 2025-08-15 12:19:13.5147,827.910000,37.565259
 2025-08-15 12:19:14.5147,827.910000,37.573023
 2025-08-15 12:19:15.5147,827.910000,37.604085
 2025-08-15 12:19:16.5147,827.910000,37.627380
 2025-08-15 12:19:17.5147,827.910000,37.518668
 2025-08-15 12:19:18.5147,827.910000,37.503138
 2025-08-15 12:19:19.5147,827.910000,37.316776
 2025-08-15 12:19:20.5147,827.910000,37.270185
 2025-08-15 12:19:21.5147,827.910000,37.316776
 2025-08-15 12:19:22.5147,827.910000,37.223594
 2025-08-15 12:19:23.5147,827.910000,37.293480
 2025-08-15 12:19:24.5147,827.910000,37.347836
 2025-08-15 12:19:25.5147,827.910000,37.394427
 2025-08-15 12:19:26.5147,827.910000,37.340071
 2025-08-15 12:19:27.5147,827.910000,37.309010
 2025-08-15 12:19:28.5147,827.910000,37.541963
 2025-08-15 12:19:29.5147,827.910000,37.534198
 2025-08-15 12:19:30.5147,827.910000,37.619616
 2025-08-15 12:19:31.5147,827.910000,37.580790
 2025-08-15 12:19:32.5147,827.910000,37.627380
 2025-08-15 12:19:33.5147,827.910000,37.666207
 2025-08-15 12:19:34.5147,827.910000,37.588554
 2025-08-15 12:19:35.5147,827.910000,37.619615
 2025-08-15 12:19:36.5147,827.910000,37.549728
 2025-08-15 12:19:37.5147,827.910000,37.588554
 2025-08-15 12:19:38.5147,827.910000,37.642910
 2025-08-15 12:19:39.5147,827.910000,37.557493
 2025-08-15 12:19:40.5147,827.910000,37.658442
 2025-08-15 12:19:41.5147,827.910000,37.573024
 2025-08-15 12:19:42.5147,827.910000,37.596320
 2025-08-15 12:19:43.5147,827.910000,37.596320
 2025-08-15 12:19:44.5147,827.910000,37.627381
 2025-08-15 12:19:45.5147,827.910000,37.580789
 2025-08-15 12:19:46.5147,827.910000,37.627381
 2025-08-15 12:19:47.5147,827.910000,37.503137
 2025-08-15 12:19:48.5147,827.910000,37.673972
 2025-08-15 12:19:49.5147,827.910000,37.557493
 2025-08-15 12:19:50.5147,827.910000,37.642911
 2025-08-15 12:19:51.5147,827.910000,37.580789
 2025-08-15 12:19:52.5147,827.910000,37.580789
 2025-08-15 12:19:53.5147,827.910000,37.573024
 2025-08-15 12:19:54.5147,827.910000,37.604085
 2025-08-15 12:19:55.5147,827.910000,37.510903
 2025-08-15 12:19:56.5147,827.910000,37.580790
 2025-08-15 12:19:57.5147,827.910000,37.666206
 2025-08-15 12:19:58.5147,827.910000,37.611850
 2025-08-15 12:19:59.5147,827.910000,37.604085
 2025-08-15 12:20:00.5147,827.910000,37.503137
 2025-08-15 12:20:01.5147,827.910000,37.580789
 2025-08-15 12:20:02.5147,827.910000,37.565259
 2025-08-15 12:20:03.5147,827.910000,37.681737
 2025-08-15 12:20:04.5147,827.910000,37.534199
 2025-08-15 12:20:05.5147,827.910000,37.650678
 2025-08-15 12:20:06.5147,827.910000,37.604085
 2025-08-15 12:20:07.5147,827.910000,37.604085
 2025-08-15 12:20:08.5147,827.910000,37.573024
 2025-08-15 12:20:09.5147,827.910000,37.619615
 2025-08-15 12:20:10.5147,827.910000,37.324541
 2025-08-15 12:20:11.5147,827.910000,37.324541
 2025-08-15 12:20:12.5147,827.910000,37.254655
 2025-08-15 12:20:13.5147,827.910000,37.332306
 2025-08-15 12:20:14.5147,827.910000,37.347836
 2025-08-15 12:20:15.5147,827.910000,37.347836
 2025-08-15 12:20:16.5147,827.910000,37.340071
 2025-08-15 12:20:17.5147,827.910000,37.347836
 2025-08-15 12:20:18.5147,827.910000,37.347836
 2025-08-15 12:20:19.5147,827.910000,37.332306
 2025-08-15 12:20:20.5147,827.910000,37.347836
 2025-08-15 12:20:21.5147,827.910000,37.332306
 2025-08-15 12:20:22.5147,827.910000,37.355601
 2025-08-15 12:20:23.5147,827.910000,37.363366
 2025-08-15 12:20:24.5147,827.910000,37.262420
 2025-08-15 12:20:25.5147,827.910000,37.549727
 2025-08-15 12:20:26.5147,827.910000,37.588554
 2025-08-15 12:20:27.5147,827.910000,37.596321
 2025-08-15 12:20:28.5147,827.910000,37.642910
 2025-08-15 12:20:29.5147,827.910000,37.472077
 2025-08-15 12:20:30.5147,827.910000,37.658441
 2025-08-15 12:20:31.5147,827.910000,37.565259
 2025-08-15 12:20:32.5147,827.910000,37.611850
 2025-08-15 12:20:33.5147,827.910000,37.596320
 2025-08-15 12:20:34.5147,827.910000,37.565259
 2025-08-15 12:20:35.5147,827.910000,37.596320
 2025-08-15 12:20:36.5147,827.910000,37.604085
 2025-08-15 12:20:37.5147,827.910000,37.549731
 2025-08-15 12:20:38.5147,827.910000,37.635145
 2025-08-15 12:20:39.5147,827.910000,37.619615
 2025-08-15 12:20:40.5147,827.910000,37.658441
 2025-08-15 12:20:41.5147,827.910000,37.627382
 2025-08-15 12:20:42.5147,827.910000,37.588554
 2025-08-15 12:20:43.5147,827.910000,37.588554
 2025-08-15 12:20:44.5147,827.910000,37.596320
 2025-08-15 12:20:45.5147,827.910000,37.503139
 2025-08-15 12:20:46.5147,827.910000,37.596320
 2025-08-15 12:20:47.5147,827.910000,37.596320
 2025-08-15 12:20:48.5147,827.910000,37.650676
 2025-08-15 12:20:49.5147,827.910000,37.736093
 2025-08-15 12:20:50.5147,827.910000,37.565258
 2025-08-15 12:20:51.5147,827.910000,37.573024
 2025-08-15 12:20:52.5147,827.910000,37.541963
 2025-08-15 12:20:53.5147,827.910000,37.441017
 2025-08-15 12:20:54.5147,827.910000,37.611850
 2025-08-15 12:20:55.5147,827.910000,37.619615
 2025-08-15 12:20:56.5147,827.910000,37.604085
 2025-08-15 12:20:57.5147,827.910000,37.635146
 2025-08-15 12:20:58.5147,827.910000,37.580789
 2025-08-15 12:20:59.5147,827.910000,37.650676
 2025-08-15 12:21:00.5147,827.910000,37.541963
 2025-08-15 12:21:01.5147,827.910000,37.573024
 2025-08-15 12:21:02.5147,827.910000,37.580789
 2025-08-15 12:21:03.5147,827.910000,37.611851
 2025-08-15 12:21:04.5147,827.910000,37.588554
 2025-08-15 12:21:05.5147,827.910000,37.673974
 2025-08-15 12:21:06.5147,827.910000,37.619615
 2025-08-15 12:21:07.5147,827.910000,37.627381
 2025-08-15 12:21:08.5147,827.910000,37.596320
 2025-08-15 12:21:09.5147,827.910000,37.340071
 2025-08-15 12:21:10.5147,827.910000,37.277950
 2025-08-15 12:21:11.5147,827.910000,37.378897
 2025-08-15 12:21:12.5147,827.910000,37.386662
 2025-08-15 12:21:13.5147,827.910000,37.355601
 2025-08-15 12:21:14.5147,827.910000,37.402192
 2025-08-15 12:21:15.5147,827.910000,37.332306
 2025-08-15 12:21:16.5147,827.910000,37.650677
 2025-08-15 12:21:17.5147,827.910000,37.596320
 2025-08-15 12:21:18.5147,827.910000,37.666208
 2025-08-15 12:21:19.5147,827.910000,37.557494
 2025-08-15 12:21:20.5147,827.910000,37.642912
 2025-08-15 12:21:21.5147,827.910000,37.565259
 2025-08-15 12:21:22.5147,827.910000,37.650677
 2025-08-15 12:21:23.5147,827.910000,37.596320
 2025-08-15 12:21:24.5147,827.910000,37.650678
 2025-08-15 12:21:25.5147,827.910000,37.604085
 2025-08-15 12:21:26.5147,827.910000,37.573024
 2025-08-15 12:21:27.5147,827.910000,37.588557
 2025-08-15 12:21:28.5147,827.910000,37.635146
 2025-08-15 12:21:29.5147,827.910000,37.635147
 2025-08-15 12:21:30.5147,827.910000,37.658442
 2025-08-15 12:21:31.5147,827.910000,37.604085
 2025-08-15 12:21:32.5147,827.910000,37.635146
 2025-08-15 12:21:33.5147,827.910000,37.487607
 2025-08-15 12:21:34.5147,827.910000,37.518667
 2025-08-15 12:21:35.5147,827.910000,37.479842
 2025-08-15 12:21:36.5147,827.910000,37.510902
 2025-08-15 12:21:37.5147,827.910000,37.479842
 2025-08-15 12:21:38.5147,827.910000,37.503138
 2025-08-15 12:21:39.5147,827.910000,37.588554
 2025-08-15 12:21:40.5147,827.910000,37.518668
 2025-08-15 12:21:41.5147,827.910000,37.534198
 2025-08-15 12:21:42.5147,827.910000,37.456547
 2025-08-15 12:21:43.5147,827.910000,37.541963
 2025-08-15 12:21:44.5147,827.910000,37.495372
 2025-08-15 12:21:45.5147,827.910000,37.472077
 2025-08-15 12:21:46.5147,827.910000,37.604085
 2025-08-15 12:21:47.5147,827.910000,37.619616
 2025-08-15 12:21:48.5147,827.910000,37.588554
 2025-08-15 12:21:49.5147,827.910000,37.689501
 2025-08-15 12:21:50.5147,827.910000,37.604085
 2025-08-15 12:21:51.5147,827.910000,37.588554
 2025-08-15 12:21:52.5147,827.910000,37.549729
 2025-08-15 12:21:53.5147,827.910000,37.635145
 2025-08-15 12:21:54.5147,827.910000,37.596319
 2025-08-15 12:21:55.5147,827.910000,37.604085
 2025-08-15 12:21:56.5147,827.910000,37.635146
 2025-08-15 12:21:57.5147,827.910000,37.596320
 2025-08-15 12:21:58.5147,827.910000,37.557494
 2025-08-15 12:21:59.5147,827.910000,37.666208
 2025-08-15 12:22:00.5147,827.910000,37.534200
 2025-08-15 12:22:01.5147,827.910000,37.658442
 2025-08-15 12:22:02.5147,827.910000,37.580789
 2025-08-15 12:22:03.5147,827.910000,37.642911
 2025-08-15 12:22:04.5147,827.910000,37.596320
 2025-08-15 12:22:05.5147,827.910000,37.588555
 2025-08-15 12:22:06.5147,827.910000,37.604085
 2025-08-15 12:22:07.5147,827.910000,37.479842
 2025-08-15 12:22:08.5147,827.910000,37.611849
 2025-08-15 12:22:09.5147,827.910000,37.479842
 2025-08-15 12:22:10.5147,827.910000,37.565259
 2025-08-15 12:22:11.5147,827.910000,37.503137
 2025-08-15 12:22:12.5147,827.910000,37.534198
 2025-08-15 12:22:13.5147,827.910000,37.526432
 2025-08-15 12:22:14.5147,827.910000,37.565258
 2025-08-15 12:22:15.5147,827.910000,37.472077
 2025-08-15 12:22:16.5147,827.910000,37.604085
 2025-08-15 12:22:17.5147,827.910000,37.588554
 2025-08-15 12:22:18.5147,827.910000,37.650676
 2025-08-15 12:22:19.5147,827.910000,37.627381
 2025-08-15 12:22:20.5147,827.910000,37.650678
 2025-08-15 12:22:21.5147,827.910000,37.604085
 2025-08-15 12:22:22.5147,827.910000,37.526433
 2025-08-15 12:22:23.5147,827.910000,37.580789
 2025-08-15 12:22:24.5147,827.910000,37.627382
 2025-08-15 12:22:25.5147,827.910000,37.518668
 2025-08-15 12:22:26.5147,827.910000,37.580789
 2025-08-15 12:22:27.5147,827.910000,37.588554
 2025-08-15 12:22:28.5147,827.910000,37.596320
 2025-08-15 12:22:29.5147,827.910000,37.689501
 2025-08-15 12:22:30.5147,827.910000,37.596320
 2025-08-15 12:22:31.5147,827.910000,37.627380
 2025-08-15 12:22:32.5147,827.910000,37.565258
 2025-08-15 12:22:33.5147,827.910000,37.666207
 2025-08-15 12:22:34.5147,827.910000,37.588554
 2025-08-15 12:22:35.5147,827.910000,37.611850
 2025-08-15 12:22:36.5147,827.910000,37.666207
 2025-08-15 12:22:37.5147,827.910000,37.588554
 2025-08-15 12:22:38.5147,827.910000,37.557495
 2025-08-15 12:22:39.5147,827.910000,37.666207
 2025-08-15 12:22:40.5147,827.910000,37.588554
 2025-08-15 12:22:41.5147,827.910000,37.588554
 2025-08-15 12:22:42.5147,827.910000,37.611850
 2025-08-15 12:22:43.5147,827.910000,37.681738
 2025-08-15 12:22:44.5147,827.910000,37.611850
 2025-08-15 12:22:45.5147,827.910000,37.627380
 2025-08-15 12:22:46.5147,827.910000,37.635146
 2025-08-15 12:22:47.5147,827.910000,37.611851
 2025-08-15 12:22:48.5147,827.910000,37.642911
 2025-08-15 12:22:49.5147,827.910000,37.541964
 2025-08-15 12:22:50.5147,827.910000,37.627380
 2025-08-15 12:22:51.5147,827.910000,37.604085
 2025-08-15 12:22:52.5147,827.910000,37.549728
 2025-08-15 12:22:53.5147,827.910000,37.557494
 2025-08-15 12:22:54.5147,827.910000,37.852571
 2025-08-15 12:22:55.5147,827.910000,37.829276
 2025-08-15 12:22:56.5147,827.910000,37.922457
 2025-08-15 12:22:57.5147,827.910000,37.821511
 2025-08-15 12:22:58.5147,827.910000,37.891397
 2025-08-15 12:22:59.5147,827.910000,37.790451
 2025-08-15 12:23:00.5147,827.910000,37.837041
 2025-08-15 12:23:01.5147,827.910000,37.844806
 2025-08-15 12:23:02.5147,827.910000,37.930222
 2025-08-15 12:23:03.5147,827.910000,37.813746
 2025-08-15 12:23:04.5147,827.910000,37.534197
 2025-08-15 12:23:05.5147,827.910000,37.503138
